Chapter,Verse,Word,MS_Bmg,MS_B,Categories,Subcategories,Subcategories,,,,,,,,,,,Line
,,8,,פ̇ני,,,,,,,,,,,,,,1
,,9,,תב̇ל,,,,,,,,,,,,,,1
,,10,,תרמית,,,,,,,,,,,,,,1
,4,1,מדּוּע,מר֟ע,Lexical,,,,,,,,,,,,,1
,,2,,אוהב,,,,,,,,,,,,,,1
,,3,,מביט,,,,,,,,,,,,,,2
,,4,על,אל,Lexical,Phonetic_affinity,,,,,,,,,,,,2
,,5,שחת,ש֟לחן,Lexical,,,,,,,,,,,,,2
,,6,,בעת,,,,,,,,,,,,,,2
,,7,,צוקה,,,,,,,,,,,,,,2
,,8,מנוב,מנ֟גד,Lexical,,,,,,,,,,,,,2
,,9,,יעמד,,,,,,,,,,,,,,2
,5,1,אוהב,>,Plus_Minus,,,,,,,,,,,,,2
,,2,טוב,>,Plus_Minus,,,,,,,,,,,,,3
,,3,נלחם,>,Plus_Minus,,,,,,,,,,,,,3
,,4,עם,>,Plus_Minus,,,,,,,,,,,,,3
,,5,זר,>,Plus_Minus,,,,,,,,,,,,,3
,,6,ונגד,>,Plus_Minus,,,,,,,,,,,,,3
,,7,ערים,>,Plus_Minus,,,,,,,,,,,,,3
,,8,יחזיק,>,Plus_Minus,,,,,,,,,,,,,3
,,9,צנה,>,Plus_Minus,,,,,,,,,,,,,3
,6,1,אל,א֟ל,,,,,,,,,,,,,,3
,,2,תכחש,תשכח,Lexical,,,,,,,,,,,,,4
,,3,חבר,חביר,Morphological,Orthographical,,,,,,,,,,,,4
,,4,בקרב,בק֟רב,Same,,,,,,,,,,,,,4
,,,,בק֟רב,Lexical,Metathesis,,,,,,,,,,,,4
,,5,,ואל,,,,,,,,,,,,,,4
,,6,,תעזבהו,,,,,,,,,,,,,,4
,,7,,ב̇שללך,,,,,,,,,,,,,,4
,7,1,,כל,,,,,,,,,,,,,,4
,,2,,יועץ,,,,,,,,,,,,,,4
,,3,אומר,יניף,Lexical,,,,,,,,,,,,,5
,,4,חוזה,יד,Lexical,,,,,,,,,,,,,5
,,5,,אך,,,,,,,,,,,,,,5
,,6,,יש,,,,,,,,,,,,,,
,,7,,יועץ,,,,,,,,,,,,,,5
,,8,,דרך,,,,,,,,,,,,,,5
,,9,עליו,אל,Lexical,Phonetic_affinity,Suffix Pron.,,,,,,,,,,,5
,,10,,לץ,,,,,,,,,,,,,,5
,8,1,מה,,,,,,,,,,,,,,,5
,,2,יועץ,מיו֟עץ,Morphological,Preposition,,,,,,,,,,,,5
,,3,,שמור,,,,,,,,,,,,,,6
,,4,,נפשך,,,,,,,,,,,,,,6
,,5,,ודע,,,,,,,,,,,,,,6
,,6,,לפנים,,,,,,,,,,,,,,6
,,7,,מה,,,,,,,,,,,,,,6
,,8,,צורכו,,,,,,,,,,,,,,6
,,9,,כ̊̊[י ],,,,,,,,,,,,,,
,,10,,ג̊̊ם̊̊,,,,,,,,,,,,,,6
,,11,,ה̊̊ו̊̊א̇,,,,,,,,,,,,,,6
,,12,נפשו,לנפ֟שו,Morphological,Preposition,,,,,,,,,,,,6
,,13,,יחש̇ב,,,,,,,,,,,,,,7
,,14,,למה,,,,,,,,,,,,,,7
,,15,,זה,,,,,,,,,,,,,,7
,,16,,אליו,,,,,,,,,,,,,,7
,,17,,יפול,,,,,,,,,,,,,,7
,9,1,, [ויאמר ],,,,,,,,,,,,,,7
,,2,,לך̇,,,,,,,,,,,,,,7
,,3,להביט,מ̇ט֟̇ו̇ב̇,Lexical,,,,,,,,,,,,,7
,,4,ראֹשֶך,רישך,Lexical,,,,,,,,,,,,,8
,,5,,ו̇ק̊̊ם̊̊,,,,,,,,,,,,,,8
,,6,,מ̊̊נ̊̊ג̊̊ד̊̊,,,,,,,,,,,,,,8
,,7,,להביט̇,,,,,,,,,,,,,,8
,,8,,רישך,,,,,,,,,,,,,,8
,11,1,,עם,,,,,,,,,,,,,,8
,,2,,אשה,,,,,,,,,,,,,,8
,,3,אל,ע֟ל,Lexical,Phonetic_affinity,,,,,,,,,,,,8
,,4,,צרתה,,,,,,,,,,,,,,9
,,5,ומלוכד,ומד֟ר,Lexical,,,,,,,,,,,,,9
,,6,על,אל,Lexical,Phonetic_affinity,,,,,,,,,,,,9
,,7,מלחמה,מלחמתו,Morphological,Suffix Pron.,,,,,,,,,,,,
,,8,,עם,,,,,,,,,,,,,,9
,,9,,סוחר,,,,,,,,,,,,,,
,,10,,אל,,,,,,,,,,,,,,9
,,11,,תתגר,,,,,,,,,,,,,,9
,,12,ומקונה,וממק֟נהא,Lexical,,,,,,,,,,,,,9
,,13,על,על,,,,,,,,,,,,,,9
,,14,ממכרו,ממכר,Morphological,Suffix Pron.,,,,,,,,,,,,10
,,15,,עם,,,,,,,,,,,,,,10
,,16,,,,,,,,,,,,,,,,10
,,17,,,,,,,,,,,,,,,,10
,,18,,,,,,,,,,,,,,,,10
,,19,,,,,,,,,,,,,,,,10
,,20,,,,,,,,,,,,,,,,10
,,21,,,,,,,,,,,,,,,,10
,,22,,,,,,,,,,,,,,,,10
,,23,,,,,,,,,,,,,,,,10
,,24,,איש,,,,,,,,,,,,,,10
,,25,,רע,,,,,,,,,,,,,,10
,,26,על,אל֟,Lexical,Phonetic_affinity,,,,,,,,,,,,10
,,27,גמילות,תגמל,Lexical,,,,,,,,,,,,,10
,,28,,חסד,,,,,,,,,,,,,,10
,,29,,ואכזרי,,,,,,,,,,,,,,10
,,30,,על,,,,,,,,,,,,,,10
,,31,,טוב,,,,,,,,,,,,,,10
,,32,,בשר,,,,,,,,,,,,,,10
,,33,,פועל,,,,,,,,,,,,,,10
,,34,שכ[יר],שוא,Unclassifiable,,,,,,,,,,,,,10
,,35,,על,,,,,,,,,,,,,,10
,,36,,מלאכתו,,,,,,,,,,,,,,10
,,37,,שומר,,,,,,,,,,,,,,10
,,38,,שוא,,,,,,,,,,,,,,10
,,39,,על,,,,,,,,,,,,,,10
,,40,,מוציא,,,,,,,,,,,,,,10
,,41,,רע̇,,,,,,,,,,,,,,10
,12,1,,אך,,,,,,,,,,,,,,10
,,2,,אם,,,,,,,,,,,,,,10
,,3,איש,יש֟,Lexical,,,,,,,,,,,,,10
,,4,,מפחד,,,,,,,,,,,,,,11
,,5,,תמיד,,,,,,,,,,,,,,11
,,6,,אשר֟,,,,,,,,,,,,,,11
,,7,,תדע,,,,,,,,,,,,,,11
,,8,,שומר,,,,,,,,,,,,,,11
,,9,מצותיו,מצוה,Morphological,Singular/Plural,Singular/Plural,,,,,,,,,,,11
,,10,,אשר,,,,,,,,,,,,,,11
,,11,,עם,,,,,,,,,,,,,,11
,,12,כבלבבו,לב֟בו,Morphological,Preposition,,,,,,,,,,,,11
,,13,,כלבבך,,,,,,,,,,,,,,11
,,14,,אם,,,,,,,,,,,,,,11
,,15,,תכשל,,,,,,,,,,,,,,12
,,16,י̇עכר,יגיע֟,Lexical,,,,,,,,,,,,,12
,,17,בך,אליך,Lexical,,,,,,,,,,,,,12
,13,1,,וגם,,,,,,,,,,,,,,12
,,2,,עצת,,,,,,,,,,,,,,12
,,3,לבבו,לבב,Lexical,Suffix Pron.,,,,,,,,,,,,12
,,4,כך,הבין,Lexical,,,,,,,,,,,,,12
,,5,כי,מי,Lexical,,,,,,,,,,,,,12
,,6,אם,יאמין,Lexical,,,,,,,,,,,,,12
,,7,,לך,,,,,,,,,,,,,,12
,,8,אמון,אמן,Morphological,Orthographical,,,,,,,,,,,,12
,,,אמון,אמן,Morphological,Grammatical,,,,,,,,,,,,12
,,9,ממנו,ממנו,Same,,,,,,,,,,,,,12
,14,1,,לב,,,,,,,,,,,,,,12
,,2,,אנוש,,,,,,,,,,,,,,12
,,3,מגיד,יג֟יד,Morphological,Grammatical,,,,,,,,,,,,12
,,4,,שעיותיו,,,,,,,,,,,,,,12
,,5,משבעים,משבעה֟,Morphological,Singular/Plural,,,,,,,,,,,,12
,,6,צפים,צופים,Morphological,Orthographical,,,,,,,,,,,,12
,,7,,על,,,,,,,,,,,,,,12
,,8,שן,מצ֟פה,Lexical,,,,,,,,,,,,,12
,15,1,,ועם,,,,,,,,,,,,,,12
,,2,,כ֟ל,,,,,,,,,,,,,,12
,,3,,אלה,,,,,,,,,,,,,,12
,,4,העתר,ע֟תר,Morphological,Determination,,,,,,,,,,,,12
,,5,,אל,,,,,,,,,,,,,,12
,,6,,אל,,,,,,,,,,,,,,12
,,7,,אשר,,,,,,,,,,,,,,12
,,8,,יכין,,,,,,,,,,,,,,12
,,9,,באמת,,,,,,,,,,,,,,12
,,10,,צעדיך,,,,,,,,,,,,,,12
,16,1,,ראש,,,,,,,,,,,,,,12
,,2,,כל,,,,,,,,,,,,,,12
,,3,,מעשה,,,,,,,,,,,,,,12
,,4,מאמר,דבר,Lexical,Synonym,,,,,,,,,,,,13
,,5,לפני,וראש,Lexical,Synonym,,,,,,,,,,,,13
,,6,,כל,,,,,,,,,,,,,,13
,,7,פועל,פועל,Same,,,,,,,,,,,,,13
,,8,,היא,,,,,,,,,,,,,,13
,,9,,מחשבת,,,,,,,,,,,,,,13
,17/18,1,עקר,עק֟רת,Morphological,,,,,,,,,,,,,13
,,2,,ת̇ח̇בו̇ל̇ות,,,,,,,,,,,,,,13
,,3,,לבב,,,,,,,,,,,,,,13
,,4,,ארבעה,,,,,,,,,,,,,,13
,,5,שרביטים,שב̇ט֟ים,Lexical,Synonym,,,,,,,,,,,,13
,,6,יפריח,יפר̇י̊̊ח̇ו̇,Morphological,Grammatical,,,,,,,,,,,,13
,,7,,טוב,,,,,,,,,,,,,,13
,,8,ורע,ורע֟ה,Morphological,,,,,,,,,,,,,13
,,9,,וחיים,,,,,,,,,,,,,,13
,,10,,ומות,,,,,,,,,,,,,,14
,,11,ומשלח,ומוש֟לת,Lexical,,,,,,,,,,,,,14
,,12,,בם,,,,,,,,,,,,,,14
,,13,,כליל,,,,,,,,,,,,,,14
,,14,,לשון,,,,,,,,,,,,,,14
,20,1,,ויש,,,,,,,,,,,,,,14
,,2,,חכם,,,,,,,,,,,,,,14
,,3,,בדברו,,,,,,,,,,,,,,14
,,4,,נמאס,,,,,,,,,,,,,,14
,,5,,ומכל,,,,,,,,,,,,,,14
,,6,,מאכל,,,,,,,,,,,,,,14
,,7,,תענוג,,,,,,,,,,,,,,14
,,8,,נבצר,,,,,,,,,,,,,,14
,25,1,,חיי,,,,,,,,,,,,,,14
,,2,,איש,,,,,,,,,,,,,,14
,,3,,מספר,,,,,,,,,,,,,,14
,,4,,ימים,,,,,,,,,,,,,,14
,,5,,וחיי,,,,,,,,,,,,,,14
,,6,,ע̇ם֟,,,,,,,,,,,,,,14
,,7,ישורון,ישראל,Lexical,Synonym,,,,,,,,,,,,14
,,8,,י̊̊מ̊̊י̊̊,,,,,,,,,,,,,,14
,,9,,א̊̊י̊̊ן̊̊,,,,,,,,,,,,,,15
,,10,,מ̊̊ס̊̊פ̊̊ר̊̊,,,,,,,,,,,,,,15
,,11,,,,,,,,,,,,,,,,15
,,12,,,,,,,,,,,,,,,,15
,,13,,,,,,,,,,,,,,,,15
,,14,,,,,,,,,,,,,,,,15
,,15,,,,,,,,,,,,,,,,15
,,16,,,,,,,,,,,,,,,,16
,,17,,,,,,,,,,,,,,,,16
,,18,,,,,,,,,,,,,,,,16
,,19,,,,,,,,,,,,,,,,16
,27,1,,בני,,,,,,,,,,,,,,16
,,2,בחמר,בחי֟יך,Lexical,,,,,,,,,,,,,16
,,3,,נס,,,,,,,,,,,,,,16
,,4,,נפשך,,,,,,,,,,,,,,16
,,5,,וראה,,,,,,,,,,,,,,16
,,6,,מה,,,,,,,,,,,,,,16
,,7,,רע,,,,,,,,,,,,,,16
,,8,,לה,,,,,,,,,,,,,,17
,,9,,אל,,,,,,,,,,,,,,17
,,10,,תתן,,,,,,,,,,,,,,17
,,11,,לה,,,,,,,,,,,,,,17
,28,1,כי,כי,Same,,,,,,,,,,,,,17
,,2,לא,לא,Same,,,,,,,,,,,,,17
,,3,,הכל,Plus_Minus,,,,,,,,,,,,,17
,,4,לכל,לכל,Same,,,,,,,,,,,,,17
,,5,טוב,טוב,Same,,,,,,,,,,,,,17
,,6,,לא,,,,,,,,,,,,,,18
,,7,,כל,,,,,,,,,,,,,,18
,,8,,נפש,,,,,,,,,,,,,,18
,,9,,כל,,,,,,,,,,,,,,18
,,10,,זן,,,,,,,,,,,,,,18
,,11,,תבחר,,,,,,,,,,,,,,18
,29,1,,אל,,,,,,,,,,,,,,18
,,2,תזר,תז֟רע,Lexical,,,,,,,,,,,,,1
,,,,תז֟רע,Lexical,Suffix Pron.,,,,,,,,,,,,1
,,3,,לכ֟ל,Lexical,,,,,,,,,,,,,1
,,,אל,לכ֟ל,Lexical,,,,,,,,,,,,,1
,,4,,תענ֟וג,Same,,,,,,,,,,,,,1
,,5,,ואל,Same,,,,,,,,,,,,,1
,,6,,תשפך,Lexical,,,,,,,,,,,,,1
,,7,,על,Lexical,Phonetic_affinity,,,,,,,,,,,,1
,,8,,כל,Plus_Minus,,,,,,,,,,,,,1
,,9,,מטעמים,Lexical,,,,,,,,,,,,,1
,30,1,,כי,,,,,,,,,,,,,,1
,,2,,ברוב,,,,,,,,,,,,,,2
,,3,אוכל,תענ֟וג,Lexical,,,,,,,,,,,,,2
,,4,ירון,יקנ֟ן,Lexical,,,,,,,,,,,,,2
,,5,,חולי,,,,,,,,,,,,,,2
,,6,והמזיע,והמר֟בה,Lexical,,,,,,,,,,,,,2
,,7,,יגיע,,,,,,,,,,,,,,2
,,8,,אל,,,,,,,,,,,,,,2
,,9,,זרא,,,,,,,,,,,,,,2
,31,1,,בלא,,,,,,,,,,,,,,2
,,2,,מוסר,,,,,,,,,,,,,,2
,,3,,רבים,,,,,,,,,,,,,,2
,,4,גועו,יגועו,Morphological,Grammatical,,,,,,,,,,,,2
,,5,,ו֟עועו,Lexical,,,,,,,,,,,,,3
,,6,ובהשמר,והנש֟מר,Morphological,Grammatical,,,,,,,,,,,,3
,,7,,יוסיף,,,,,,,,,,,,,,3
,,8,,חיים,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,3
38,1,1,רעה,רע֟י,Morphological,Grammatical,,,,,,,,,,,,3
,,,,רע֟י,,,,,,,,,,,,,,3
,,2,,,Plus_Minus,,,,,,,,,,,,,3
,,3,,רופא,Same,,,,,,,,,,,,,3
,,4,,לפני,Lexical,,,,,,,,,,,,,3
,,5,,צר֟כו,Morphological,Suffix Pron.,,,,,,,,,,,,4
,,,,,Plus_Minus,,,,,,,,,,,,,4
,,6,,ג֟ם,Same,,,,,,,,,,,,,4
,,7,,אתו,Same,,,,,,,,,,,,,4
,,8,,חלק,Same,,,,,,,,,,,,,4
,,9,,אל,Same,,,,,,,,,,,,,4
39,27,1,,כל,,,,,,,,,,,,,,4
,,2,,א[לה ],,,,,,,,,,,,,,4
,,3,,ל̇ט̊̊ו̇ב̇ים,,,,,,,,,,,,,,4
,,4,,ייטיבו,,,,,,,,,,,,,,4
,,5,,כן,,,,,,,,,,,,,,4
,,6,,לרעים,,,,,,,,,,,,,,4
,,7,לזרא,לרע֟ה,Lexical,,,,,,,,,,,,,4
,,8,,נהפכו,,,,,,,,,,,,,,4
40,11,1,,כל,,,,,,,,,,,,,,4
,,2,,מארץ,,,,,,,,,,,,,,4
,,3,,אל,,,,,,,,,,,,,,4
,,4,,ארץ,,,,,,,,,,,,,,4
,,5,,ישוב,,,,,,,,,,,,,,5
,,6,,ואש֟ר,,,,,,,,,,,,,,5
,,7,,ממרום,,,,,,,,,,,,,,5
,,8,,אל,,,,,,,,,,,,,,5
,,9,,מרום,,,,,,,,,,,,,,5
,,10,,,,,,,,,,,,,,,,5
,13,1,חיל,מחול,Inversion,Orthographical,,,,,,,,,,,,5
,,2,,א֟ל,Plus_Minus,,,,,,,,,,,,,5
,,3,מחיל,ח֟ול,Inversion,Orthographical,,,,,,,,,,,,5
,,4,,כנחל,,,,,,,,,,,,,,5
,,5,,איתן,,,,,,,,,,,,,,6
,,6,וכאפיק,ומ֟אפיק,Morphological,Preposition,,,,,,,,,,,,6
,,7,,אדיר,,,,,,,,,,,,,,6
,,8,,בחזיז,,,,,,,,,,,,,,6
,,9,,קולות,,,,,,,,,,,,,,6
,14,1,,עם֟,Plus_Minus,,,,,,,,,,,,,6
,,2,עם,עם֟,Same,,,,,,,,,,,,,6
,,3,שאתו,שאתו,Same,,,,,,,,,,,,,6
,,4,,כפים,,,,,,,,,,,,,,6
,,5,,יגילו,,,,,,,,,,,,,,6
,,6,,כי,,,,,,,,,,,,,,6
,,7,,פתאם,,,,,,,,,,,,,,6
,,8,,לנצח,,,,,,,,,,,,,,6
,,9,,יתם,,,,,,,,,,,,,,6
,15,1,נצר,נוצר,Morphological,Orthographical,,,,,,,,,,,,7
,,2,חמס,מחמס,Morphological,Preposition,,,,,,,,,,,,7
,,3,לא,לא,Same,,,,,,,,,,,,,7
,,4,יכה,ינקה,Lexical,,,,,,,,,,,,,7
,,5,בו,,Plus_Minus,,,,,,,,,,,,,7
,,6,,כי,,,,,,,,,,,,,,7
,,7,ושורש,שורש,Morphological,Coordination,,,,,,,,,,,,7
,,8,חנף,חנף,Same,,,,,,,,,,,,,7
,,9,ען,על,Lexical,,,,,,,,,,,,,7
,,10,שן,שן,Same,,,,,,,,,,,,,7
,,11,צור,סלע,Lexical,Synonym,,,,,,,,,,,,7
,16,1,,כקרדמו̇ת,,,,,,,,,,,,,,7
,,2,,על,,,,,,,,,,,,,,7
,,3,,גפת,,,,,,,,,,,,,,7
,,4,,נ̊̊חל,,,,,,,,,,,,,,7
,,5,לפני,מפ֟ני,Morphological,Preposition,,,,,,,,,,,,7
,,6,,כל,,,,,,,,,,,,,,7
,,7,,מטר,,,,,,,,,,,,,,7
,,8,נדעכה,נדע֟כו,Lexical,,,,,,,,,,,,,8
,17,1,,וחסד,,,,,,,,,,,,,,8
,,2,,לעולם̊̊,,,,,,,,,,,,,,8
,,3,,לא,,,,,,,,,,,,,,8
,,4,,ימוט,,,,,,,,,,,,,,8
,,5,,וצדקה,,,,,,,,,,,,,,8
,,6,,לעד,,,,,,,,,,,,,,8
,,7,,תכון,,,,,,,,,,,,,,8
,18,1,,חיי,,,,,,,,,,,,,,8
,,2,יותר,יין,Lexical,,,,,,,,,,,,,8
,,3,שכל,ו֟שכר,Lexical,,,,,,,,,,,,,8
,,4,,ימתקו,,,,,,,,,,,,,,8
,,5,,ומשנ̇יהם,,,,,,,,,,,,,,8
,,6,,מוצא,,,,,,,,,,,,,,9
,,7,סימה,אוצ֟ר,Lexical,Synonym,,,,,,,,,,,,9
,19,1,,ילד,,,,,,,,,,,,,,9
,,2,,ועיר,,,,,,,,,,,,,,9
,,3,,יעמידו,,,,,,,,,,,,,,9
,,4,,שם,,,,,,,,,,,,,,9
,,5,,ומשניהם,,,,,,,,,,,,,,9
,,6,,מוצא,,,,,,,,,,,,,,9
,,7,,חכמה,,,,,,,,,,,,,,9
,,8,,שגר,,,,,,,,,,,,,,9
,,9,,ונטע,,,,,,,,,,,,,,10
,,10,,יפריחו,,,,,,,,,,,,,,10
,,11,,שם,,,,,,,,,,,,,,10
,,12,,ומשניהם,,,,,,,,,,,,,,10
,,13,,אשה,,,,,,,,,,,,,,10
,,14,,נחשקת,,,,,,,,,,,,,,10
,26,1,כל,חיל,,,,,,,,,,,,,,10
,,2,ימי,וכח,,,,,,,,,,,,,,10
,,3,עני,יגב̊̊[י]ה̊̊ו̊̊,,,,,,,,,,,,,,10
,,4,רעים,לב,,,,,,,,,,,,,,10
,,5,בן,ומשניהם,,,,,,,,,,,,,,10
,,6,סירא,[י]ר̇את,,,,,,,,,,,,,,10
,,7,אומ,אלהים,,,,,,,,,,,,,,10
,,8,א̇ף̇,אין,,,,,,,,,,,,,,10
,,9,ב̇ל̇י̇ל̇א̇,ביראת,,,,,,,,,,,,,,10
,,10,בשפל,ייי,,,,,,,,,,,,,,10
,,11,גגים,מחסור,,,,,,,,,,,,,,10
,,12,גגו,ואין,,,,,,,,,,,,,,10
,,13,במרום,לבקש,,,,,,,,,,,,,,10
,,14,הרים,עמה,,,,,,,,,,,,,,11
,,15,כרמו,מ̇ש̊̊ען,,,,,,,,,,,,,,11
,,16,ממטר,,,,,,,,,,,,,,,11
,,17,גגים,,,,,,,,,,,,,,,11
,,18,לגגו,,,,,,,,,,,,,,,11
,,19,מעפר,,,,,,,,,,,,,,,11
,,20,כרמו,,,,,,,,,,,,,,,12
,,21,לכרמים,,,,,,,,,,,,,,,12
,,22,מי,,,,,,,,,,,,,,,12
,,23,מאניד,,,,,,,,,,,,,,,12
,,24,כו,,,,,,,,,,,,,,,12
,,25,אין,,,,,,,,,,,,,,,12
,,26,פו,,,,,,,,,,,,,,,12
,,27,בינוסכתי,,,,,,,,,,,,,,,12
,,28,אצל,,,,,,,,,,,,,,,12
,,29,בוד,,,,,,,,,,,,,,,12
,,30,אילא,,,,,,,,,,,,,,,12
,,31,פא,,,,,,,,,,,,,,,12
,,32,קול,,,,,,,,,,,,,,,12
,,33,מ̇י̇,,,,,,,,,,,,,,,13
,,34,גופ̇ת֯,,,,,,,,,,,,,,,13
,27,1,,יראת,,,,,,,,,,,,,,13
,,2,,אלהים,,,,,,,,,,,,,,13
,,3,,כעדן,,,,,,,,,,,,,,13
,,4,,ברכה,,,,,,,,,,,,,,13
,,5,כ֯י֯,וכן,Lexical,,,,,,,,,,,,,13
,,6,,כל,,,,,,,,,,,,,,13
,,7,,כבוד,,,,,,,,,,,,,,13
,,8,,חפתה,,,,,,,,,,,,,,14
,28,1,בני,מ֟ני,Lexical,,,,,,,,,,,,,14
,,2,,חיי,,,,,,,,,,,,,,14
,,3,,מתן,,,,,,,,,,,,,,14
,,4,,אל,,,,,,,,,,,,,,14
,,5,,תחי,,,,,,,,,,,,,,14
,,6,,טוב,,,,,,,,,,,,,,14
,,7,,נאסף,,,,,,,,,,,,,,14
,,8,,ממסתולל,,,,,,,,,,,,,,15
,29,1,,איש,,,,,,,,,,,,,,15
,,2,,משגיח,,,,,,,,,,,,,,15
,,3,,על,,,,,,,,,,,,,,15
,,4,,שלחן,,,,,,,,,,,,,,15
,,5,,זר,,,,,,,,,,,,,,15
,,6,,אין,,,,,,,,,,,,,,15
,,7,,חייו,,,,,,,,,,,,,,15
,,8,,למנות,,,,,,,,,,,,,,15
,,9,,חיים,,,,,,,,,,,,,,15
,,10,,מעגל,Same,,,,,,,,,,,,,15
,,11,,נ֟פש,Morphological,Suffix Pron.,,,,,,,,,,,,15
,,12,,מטעמו֟,Morphological,Singular/Plural,,,,,,,,,,,,15
,,,,,Plus_Minus,,,,,,,,,,,,,15
,,13,,לאיש,,,,,,,,,,,,,,15
,,14,,יודע,,,,,,,,,,,,,,16
,,15,יסור,סוד,,,,,,,,,,,,,,16
,,16,מזעים,מעים,,,,,,,,,,,,,,16
,30,1,,לאיש,,,,,,,,,,,,,,16
,,2,,עוז,Morphological,Orthographical,,,,,,,,,,,,16
,,3,,נ֟פש,Morphological,Singular/Plural,,,,,,,,,,,,16
,,4,,ת֟מתיק,Morphological,,,,,,,,,,,,,16
,,5,,שאלה,,,,,,,,,,,,,,16
,,6,,בקרבו,,,,,,,,,,,,,,16
,,7,כאש,תבער,Lexical,,,,,,,,,,,,,16
,,8,בוערת,כמו,Lexical,,,,,,,,,,,,,16
,,9,,אש,Plus_Minus,,,,,,,,,,,,,16
,,,כאש,כמו אש,Morphological,Preposition,,,,,,,,,,,,17
,,,בוערת,תבער,Morphological,Grammatical,,,,,,,,,,,,17
41,1,1,הוי,חי֟ים,Lexical,,,,,,,,,,,,,17
,,2,,למות,,,,,,,,,,,,,,17
,,3,,מה,,,,,,,,,,,,,,17
,,4,,מ̇ר,,,,,,,,,,,,,,17
,,5,,יב̇רך,,,,,,,,,,,,,,17
,,6,,לאיש,,,,,,,,,,,,,,17
,,7,,שוקט̊̊,,,,,,,,,,,,,,18
,,8,,על,,,,,,,,,,,,,,18
,,9,,מכונתו,,,,,,,,,,,,,,18
,,10,,איש,,,,,,,,,,,,,,18
,,11,,שליו,,,,,,,,,,,,,,18
,,12,,ומצ̇ליח,,,,,,,,,,,,,,18
,,13,,בכל,,,,,,,,,,,,,,18
,,14,,ועוד,,,,,,,,,,,,,,18
,,15,,בו̇,,,,,,,,,,,,,,18
,,16,,ח̇יל,,,,,,,,,,,,,,1
,,17,,לקבל,,,,,,,,,,,,,,1
,,18,,תענוג,,,,,,,,,,,,,,1
,2,1,,האח,,,,,,,,,,,,,,1
,,2,,למות,,,,,,,,,,,,,,1
,,3,,כי,,,,,,,,,,,,,,1
,,4,,טוב,,,,,,,,,,,,,,1
,,5,חוק,ח֟ק֟י֟ך,Lexical,Synonym,,,,,,,,,,,,1
,,,חזק,ח֟ק֟י֟ך,Lexical,,,,,,,,,,,,,1
,,,חוקו,ח֟ק֟י֟ך,Lexical,Synonym,Suffix Pron.,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,1
,,6,,לאיש,,,,,,,,,,,,,,1
,,7,,אונים,,,,,,,,,,,,,,2
,,8,,וחסר,,,,,,,,,,,,,,2
,,9,,עצמה,,,,,,,,,,,,,,2
,,10,,איש,,,,,,,,,,,,,,2
,,11,,כושל,,,,,,,,,,,,,,2
,,12,,,,,,,,,,,,,,,,2
,,13,,ינק֟ש,Morphological,Grammatical,Coordination,,,,,,,,,,,2
,,14,,בכל,,,,,,,,,,,,,,2
,,15,,סרב,,,,,,,,,,,,,,2
,,16,,,,,,,,,,,,,,,,2
,,17,,ואבד,,,,,,,,,,,,,,2
,,18,,תקוה,,,,,,,,,,,,,,2
,,,,איש,Same,,,,,,,,,,,,,2
,,,,כושל,Lexical,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,2
,,,,ינק֟ש,Lexical,Coordination,,,,,,,,,,,,2
,,,,בכל,Same,,,,,,,,,,,,,2
,,,,סרב,Lexical,,,,,,,,,,,,,2
,,,,,Plus_Minus,,,,,,,,,,,,,3
,,,,ואבד,Same,,,,,,,,,,,,,3
,,,,תקוה,Same,,,,,,,,,,,,,3
,,,איש,איש,Same,,,,,,,,,,,,,3
,,,כושל,כושל,Same,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,3
,,,ונוקש,ינק֟ש,Morphological,Grammatical,,,,,,,,,,,,3
,,,בכל,בכל,Same,,,,,,,,,,,,,3
,,,אפס,סרב,Lexical,,,,,,,,,,,,,3
,,,המראה,,Plus_Minus,,,,,,,,,,,,,3
,,,ואבד,ואבד,Same,,,,,,,,,,,,,3
,,,תקוה,תקוה,Same,,,,,,,,,,,,,3
,3,1,,אל,,,,,,,,,,,,,,3
,,2,,תפחד,,,,,,,,,,,,,,3
,,3,,ממות,,,,,,,,,,,,,,3
,,4,,חוקיך,,,,,,,,,,,,,,3
,,5,,זכ̊̊ו̇ר,,,,,,,,,,,,,,3
,,6,,כי,,,,,,,,,,,,,,3
,,7,,ראשנים,,,,,,,,,,,,,,3
,,8,,ואחרנים,,,,,,,,,,,,,,4
,,9,,עמך,,,,,,,,,,,,,,4
,4,1,,זה,,,,,,,,,,,,,,4
,,2,,חלק,,,,,,,,,,,,,,4
,,3,,כל,,,,,,,,,,,,,,4
,,4,,בשר,,,,,,,,,,,,,,4
,,5,,מאל,,,,,,,,,,,,,,4
,,6,,ומה,,,,,,,,,,,,,,4
,,7,,תמאס,,,,,,,,,,,,,,4
,,8,,בתורת,,,,,,,,,,,,,,4
,,9,,עליו̊̊[ן],,,,,,,,,,,,,,4
,,10,,לאלף,,,,,,,,,,,,,,4
,,11,,שנים,,,,,,,,,,,,,,5
,,12,,מאה,,,,,,,,,,,,,,5
,,13,,ועשר,,,,,,,,,,,,,,5
